"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"CC","GO:0000776","kinetochore","38/2183","170/19894",0.223529411764706,2.03705639837245,4.7674352877366,1.41044050691519e-05,0.000490519865182727,0.000404161314847043,"KIF2C/KNSTRN/CENPF/BUB1B/SPAG5/KAT2B/NEK2/AURKB/HJURP/CDC20/KNTC1/MTBP/BIRC5/SPC25/SGO2/NUF2/SKA1/CENPN/CENPE/SPDL1/KIF18A/KNL1/ZWINT/BUB1/CENPL/NDC80/ERCC6L/MAD2L1/CENPQ/CLIP1/CDT1/CENPH/DYNLT3/SKA3/CENPK/CCNB1/DYNC1I1/CENPV",38
"CC","GO:0034702","monoatomic ion channel complex","64/2183","344/19894",0.186046511627907,1.69546921773962,4.56813805578142,1.60669943464256e-05,0.000529365182150653,0.000436167713559475,"TTYH3/CHRNA1/LRRC8D/HTR3B/GRIN2D/RYR1/SCNN1B/CNGB3/KCNA5/KCNAB1/KCNIP4/SCN5A/CLIC3/CALM1/CASQ2/CACNG4/CLCN2/SLC26A6/CNIH3/CNGA1/CNTNAP2/SCN8A/KCNS3/STXBP5/KCNMB3/CLDN17/KCND2/GABRR1/KCNMB1/KCNMB2/CFTR/CACNB2/PKD2L1/LRRC26/GRIA3/KCNQ4/CNGA3/GRIA2/CLDN4/CHRNA6/SESTD1/KCNG3/SCN2B/CPT1C/KCNA7/SCN2A/KCNMA1/SCNN1A/CTTN/RYR2/KCNK7/GRIK3/AKAP6/LRRC38/KCNH1/KCNQ5/TPCN2/CNGB1/KCNK15/CACNG7/KCNE2/CHRNB2/DLG2/GABRG3",64
"CC","GO:0045211","postsynaptic membrane","54/2183","276/19894",0.195652173913043,1.78300703061204,4.59884005343586,1.70087051033484e-05,0.000532372469734806,0.000438645552665302,"CHRNA1/SLC6A1/GPR158/HTR3B/GRIN2D/TENM2/CACNG4/CNIH3/TIAM1/NETO2/SYNDIG1/LRFN1/NETO1/SCN8A/NRCAM/KCND2/GABRR1/RGS7BP/SLC6A4/ANK2/MUSK/GRIA3/GRIA2/ADGRB3/CHRM1/DDN/CHRNA6/GABBR2/DRD1/KCNMA1/DGKB/NLGN3/DAGLA/PCDH8/CHRM2/GRIK3/CBLN1/LRRTM1/KCNH1/FAIM2/LRFN5/KCTD8/IGSF9B/NLGN1/UTRN/CACNG7/CHRNB2/NLGN4X/PRRT1/DMD/DLG2/GABRG3/DCC/FLRT3",54
"CC","GO:0032432","actin filament bundle","25/2183","95/19894",0.263157894736842,2.39819659088169,4.79583111852493,2.32736970493014e-05,0.0006488323791708,0.000534602094827126,"FSCN1/ABLIM1/FAM107A/ABLIM3/PDLIM2/LDB3/ROR1/PGM5/FHOD1/RAI14/PRICKLE4/NEBL/DIAPH3/FBLIM1/RFLNB/MYL9/MYLK/SYNPO2/PLS1/DIXDC1/ACTL8/ACTA1/GAS2/SORBS1/XIRP1",25
"CC","GO:0045121","membrane raft","55/2183","286/19894",0.192307692307692,1.75252827795201,4.50033309199258,2.37855988148629e-05,0.0006488323791708,0.000534602094827126,"CHP1/TREM2/SULF1/MALL/FXYD1/KCNA5/LRRK2/MAPT/KIF18A/ATP1A2/SCN5A/OLR1/PRNP/MAL/AHNAK/ADCYAP1R1/GAB2/RTN4R/RAB5A/SLC39A6/SLC2A1/SCARB1/IRS1/KCND2/CAV2/PPT1/SLC6A4/MME/ITLN1/EFNB1/SLC2A4/CDH15/IL6ST/CD1A/CDH13/MAL2/CD14/PLPP2/BAALC/EPHB1/KCNMA1/BST2/HPSE/RTN4RL2/AKAP6/FAIM2/HAS2/PTGIS/SORBS1/CHRNB2/DMD/DPP4/ADD2/LY6K/MS4A1",55
"CC","GO:0030017","sarcomere","45/2183","219/19894",0.205479452054795,1.87256446137338,4.55845503464609,2.38388893305566e-05,0.0006488323791708,0.000534602094827126,"TMOD3/SORBS2/KAT2B/RYR1/PDLIM2/KCNA5/LDB3/PGM5/KCTD6/SCN5A/CALM1/CASQ2/PRICKLE4/SLC2A1/CSRP1/MYOZ1/SCN8A/NEBL/LMOD1/CAPZB/MYOM1/NEB/CFL2/ANK2/HRC/NEXN/MYL9/FLNC/SYNPO2/TPM2/KLHL41/JPH2/CASQ1/RYR2/ACTL8/ABRA/DES/SLC8A1/MYL2/ACTA1/MYOM3/DMD/TNNI3/MYBPC2/KRT8",45
"CC","GO:0098857","membrane microdomain","55/2183","287/19894",0.191637630662021,1.74642190764555,4.47172635387575,2.63392930002951e-05,0.000680418285621405,0.000560627139657791,"CHP1/TREM2/SULF1/MALL/FXYD1/KCNA5/LRRK2/MAPT/KIF18A/ATP1A2/SCN5A/OLR1/PRNP/MAL/AHNAK/ADCYAP1R1/GAB2/RTN4R/RAB5A/SLC39A6/SLC2A1/SCARB1/IRS1/KCND2/CAV2/PPT1/SLC6A4/MME/ITLN1/EFNB1/SLC2A4/CDH15/IL6ST/CD1A/CDH13/MAL2/CD14/PLPP2/BAALC/EPHB1/KCNMA1/BST2/HPSE/RTN4RL2/AKAP6/FAIM2/HAS2/PTGIS/SORBS1/CHRNB2/DMD/DPP4/ADD2/LY6K/MS4A1",55
"CC","GO:0030016","myofibril","48/2183","240/19894",0.2,1.82262940907009,4.50131954408798,2.71732542181072e-05,0.000680418285621405,0.000560627139657791,"TMOD3/SORBS2/KAT2B/RYR1/PDLIM2/KCNA5/LDB3/PGM5/KCTD6/SCN5A/CALM1/CASQ2/AHNAK/PRICKLE4/SLC2A1/CSRP1/MYOZ1/SCN8A/NEBL/SYNM/LMOD1/CAPZB/MYOM1/NEB/CFL2/ANK2/HRC/NEXN/COL6A1/MYL9/FLNC/SYNPO2/TPM2/KLHL41/JPH2/CASQ1/RYR2/ACTL8/ABRA/DES/SLC8A1/MYL2/ACTA1/MYOM3/DMD/TNNI3/MYBPC2/KRT8",48
"CC","GO:0034703","cation channel complex","42/2183","204/19894",0.205882352941176,1.87623615639568,4.41640469524146,4.1780328188831e-05,0.00100594174793109,0.000828840518725798,"HTR3B/RYR1/SCNN1B/CNGB3/KCNA5/KCNAB1/KCNIP4/SCN5A/CALM1/CASQ2/CACNG4/CNGA1/CNTNAP2/SCN8A/KCNS3/KCNMB3/KCND2/KCNMB1/KCNMB2/CACNB2/PKD2L1/LRRC26/KCNQ4/CNGA3/SESTD1/KCNG3/SCN2B/KCNA7/SCN2A/KCNMA1/SCNN1A/CTTN/RYR2/GRIK3/AKAP6/LRRC38/KCNH1/KCNQ5/CNGB1/CACNG7/KCNE2/DLG2",42
"CC","GO:0045178","basal part of cell","56/2183","305/19894",0.183606557377049,1.67323355586762,4.15972871824627,7.68243518530519e-05,0.00178118682444483,0.00146759970401542,"HPGD/STK39/SLC16A6/HSP90AA1/SLC4A4/CEACAM1/LEPR/SLC19A1/MSN/ERBB3/SLC26A6/SLCO1A2/ITGB4/AJAP1/GKN2/SLC2A1/SLCO2A1/AQP3/CA9/TF/TACSTD2/CLDN7/EPCAM/SLC22A4/SLC16A1/CASK/SLC43A2/ANK2/ATP1B1/KCNQ4/CDH17/ATP6V0A4/NKD2/CLDN4/SLC16A10/P2RY6/PHLDB2/PTH1R/FOLR1/AQP10/SLC7A8/ABCC1/MUC20/SLCO1B1/SLC29A4/SLC39A14/FRMPD2/CLDN1/ITGA9/SLCO4A1/SLCO1B3/S100G/C5AR1/DLG2/AQP5/CLDN11",56
"CC","GO:0099634","postsynaptic specialization membrane","28/2183","120/19894",0.233333333333333,2.12640097724843,4.34502064539107,8.24003633825285e-05,0.00180346152733236,0.00148595283065891,"CHRNA1/GRIN2D/CACNG4/TIAM1/NETO2/SYNDIG1/LRFN1/NETO1/SCN8A/NRCAM/KCND2/RGS7BP/GRIA3/GRIA2/ADGRB3/CHRM1/DAGLA/GRIK3/LRRTM1/KCNH1/LRFN5/NLGN1/CACNG7/CHRNB2/NLGN4X/PRRT1/DLG2/DCC",28
"CC","GO:0016328","lateral plasma membrane","19/2183","68/19894",0.279411764705882,2.54632049796556,4.48427136507514,9.01697261876287e-05,0.00180346152733236,0.00148595283065891,"SCN5A/CEACAM1/IQGAP3/ERBB3/GNA12/TACSTD2/CLDN7/EPCAM/SLC16A1/ATP1B1/NKD2/CLDN4/CLDN5/ABCC1/VANGL2/GJB1/CLDN1/DMD/CLDN18",19
"CC","GO:0009925","basal plasma membrane","53/2183","286/19894",0.185314685314685,1.68879997693557,4.11921973005853,9.20352660275972e-05,0.00180346152733236,0.00148595283065891,"HPGD/STK39/SLC16A6/HSP90AA1/SLC4A4/CEACAM1/LEPR/SLC19A1/MSN/ERBB3/SLC26A6/SLCO1A2/ITGB4/AJAP1/SLC2A1/SLCO2A1/AQP3/CA9/TF/TACSTD2/CLDN7/EPCAM/SLC22A4/SLC16A1/CASK/SLC43A2/ANK2/ATP1B1/KCNQ4/CDH17/ATP6V0A4/NKD2/CLDN4/SLC16A10/P2RY6/PTH1R/FOLR1/AQP10/SLC7A8/ABCC1/MUC20/SLCO1B1/SLC29A4/SLC39A14/FRMPD2/CLDN1/ITGA9/SLCO4A1/SLCO1B3/S100G/C5AR1/DLG2/AQP5",53
"CC","GO:0001725","stress fiber","22/2183","85/19894",0.258823529411765,2.358696882326,4.40713377503412,9.21897266367979e-05,0.00180346152733236,0.00148595283065891,"FSCN1/ABLIM1/FAM107A/ABLIM3/PDLIM2/LDB3/ROR1/PGM5/FHOD1/RAI14/PRICKLE4/NEBL/FBLIM1/MYL9/MYLK/SYNPO2/DIXDC1/ACTL8/ACTA1/GAS2/SORBS1/XIRP1",22
"CC","GO:0097517","contractile actin filament bundle","22/2183","85/19894",0.258823529411765,2.358696882326,4.40713377503412,9.21897266367979e-05,0.00180346152733236,0.00148595283065891,"FSCN1/ABLIM1/FAM107A/ABLIM3/PDLIM2/LDB3/ROR1/PGM5/FHOD1/RAI14/PRICKLE4/NEBL/FBLIM1/MYL9/MYLK/SYNPO2/DIXDC1/ACTL8/ACTA1/GAS2/SORBS1/XIRP1",22
"CC","GO:0042641","actomyosin","23/2183","91/19894",0.252747252747253,2.30332287959407,4.37484518837982,9.57667794104351e-05,0.00181666678517977,0.00149683323480425,"FSCN1/ABLIM1/KAT2B/FAM107A/ABLIM3/PDLIM2/LDB3/ROR1/PGM5/FHOD1/RAI14/PRICKLE4/NEBL/FBLIM1/MYL9/MYLK/SYNPO2/DIXDC1/ACTL8/ACTA1/GAS2/SORBS1/XIRP1",23
"CC","GO:0000775","chromosome, centromeric region","48/2183","257/19894",0.186770428015564,1.70206637422888,3.9770644783103,0.000158777827125742,0.00292337999355043,0.00240870387899733,"CBX3/KIF2C/CDCA5/KNSTRN/TOP2A/CENPF/BUB1B/SPAG5/KAT2B/NEK2/CDCA8/AURKB/HJURP/CENPA/CDC20/KNTC1/MTBP/BIRC5/SPC25/SGO2/NUF2/SKA1/CENPN/CENPE/SPDL1/OIP5/KIF18A/KNL1/ZWINT/BUB1/CENPL/NDC80/ERCC6L/MAD2L1/CENPQ/CLIP1/CDT1/NCAPD2/ESCO2/CENPH/DYNLT3/SKA3/CENPK/CCNB1/DYNC1I1/ZNF618/FLYWCH1/CENPV",48
"CC","GO:0030018","Z disc","29/2183","131/19894",0.221374045801527,2.01741423141346,4.10168673617554,0.000167195261370991,0.00299040667480687,0.0024639301675725,"SORBS2/RYR1/PDLIM2/KCNA5/LDB3/PGM5/SCN5A/CASQ2/PRICKLE4/SLC2A1/CSRP1/MYOZ1/SCN8A/NEBL/NEB/CFL2/ANK2/HRC/NEXN/MYL9/FLNC/SYNPO2/JPH2/CASQ1/RYR2/DES/SLC8A1/DMD/KRT8",29
"CC","GO:1904724","tertiary granule lumen","16/2183","55/19894",0.290909090909091,2.65109732228376,4.30476647432282,0.000190161047020363,0.00330668931763187,0.00272452962105198,"CSTB/ILF2/CRISP3/DBNL/TNFAIP6/LTA4H/PRSS3/CFP/QSOX1/TCN1/MMP8/CDA/MMP9/PPBP/LTF/OLFM4",16
"CC","GO:0000793","condensed chromosome","51/2183","281/19894",0.181494661921708,1.65398754203869,3.87619921134796,0.000210289592112582,0.0035578725584453,0.00293149075775718,"CBX3/KIF2C/KNSTRN/TOP2A/CENPF/BUB1B/SPAG5/KAT2B/NEK2/AURKB/HJURP/CENPA/CDC20/KNTC1/MTBP/P3H4/BIRC5/SPC25/SGO2/NUF2/SKA1/CENPN/BRCA1/CENPE/SPDL1/TOPBP1/KIF18A/RAD51/KNL1/ZWINT/BUB1/CENPL/RIF1/NDC80/SMC2/ERCC6L/MAD2L1/MKI67/CENPQ/CLIP1/CDT1/NCAPD2/BRCA2/CENPH/DYNLT3/SKA3/CENPK/CCNB1/DYNC1I1/SYCE2/CENPV",51
"CC","GO:0031253","cell projection membrane","61/2183","354/19894",0.172316384180791,1.57034454736265,3.80129971349112,0.00023825728641668,0.0039249752972853,0.00323396316742861,"FSCN1/EHD3/EPS8L2/HSP90AA1/FAM107A/EPS8L1/EPB41L3/KANK1/MAPT/LAMP5/CEACAM1/SLC19A1/MSN/BBIP1/SLC26A6/GNA12/WWC1/ITGAV/PDE6A/CNGA1/TIAM1/MYO10/CNTNAP2/PDXP/SLC39A6/SPRY4/PACSIN1/CA9/SLC7A11/CASK/PKD2L1/SYTL1/MXRA8/ANTXR1/ITLN1/GPR157/SLC26A2/MYO6/ATP6V0A4/DDN/FOLR1/DRD1/BMX/ADGRE2/CDHR5/DAGLA/SLC7A8/SCNN1A/MUC20/FERMT1/EPS8L3/UTRN/CNGB1/PROM1/SLC5A1/GUCY2D/DMD/DPP4/ROBO2/GABRG3/TAS2R43",61
"CC","GO:0044291","cell-cell contact zone","19/2183","73/19894",0.26027397260274,2.37191498440628,4.12269604398178,0.000250543322918586,0.00402154154223166,0.00331352842726335,"AFDN/FXYD1/KCNA5/PGM5/ATP1A2/SCN5A/FHOD1/AHNAK/AJAP1/TJP2/TIAM1/SLC2A1/ANK2/ATP1B1/GJC1/SCN2A/AKAP6/DES/SLC8A1",19
"CC","GO:0030315","T-tubule","15/2183","51/19894",0.294117647058824,2.68033736627954,4.21826028961039,0.000261967923733675,0.00409979800643201,0.00337800743761844,"FXYD1/ATP1A2/SCN5A/CACNG4/AHNAK/CACNB2/ANK2/ATP1B1/SLC2A4/SCN2B/SCN2A/CASQ1/AKAP6/SLC8A1/CACNG7",15
"CC","GO:0042383","sarcolemma","30/2183","141/19894",0.212765957446809,1.93896745645754,3.92824921579551,0.000272414095797398,0.00415929814558954,0.00342703227062195,"FXYD1/RYR1/ALOX12/PGM5/ATP1A2/SCN5A/CACNG4/AHNAK/SLC2A1/SYNM/CAV2/CACNB2/ANK2/ATP1B1/SLC2A4/COL6A1/FLNC/COL6A3/SCN2B/SCN2A/CASQ1/RYR2/AKAP6/DES/UTRN/SLC8A1/CACNG7/MLIP/DMD/KRT8",30
"CC","GO:0044304","main axon","18/2183","68/19894",0.264705882352941,2.41230362965159,4.09562748057119,0.000287984714414235,0.00429234360055502,0.00353665438754323,"EPB41L3/MAPT/KCNAB1/TIAM1/CNTNAP2/SCN8A/MYOC/NRCAM/SPOCK1/NAV1/CNGA3/CLDN5/SCN2A/DAGLA/NFASC/ROBO2/DLG2/LGI3",18
"CC","GO:0098839","postsynaptic density membrane","23/2183","99/19894",0.232323232323232,2.11719577821273,3.91223197036994,0.00036641619682405,0.00525889829568979,0.00433304214711282,"GRIN2D/CACNG4/TIAM1/NETO2/SYNDIG1/LRFN1/NETO1/SCN8A/NRCAM/RGS7BP/GRIA3/GRIA2/ADGRB3/CHRM1/DAGLA/GRIK3/KCNH1/LRFN5/CACNG7/NLGN4X/PRRT1/DLG2/DCC",23
"CC","GO:1990351","transporter complex","76/2183","471/19894",0.16135881104034,1.47048657207353,3.62789742281759,0.000369635023978196,0.00525889829568979,0.00433304214711282,"CHP1/TTYH3/CHRNA1/LRRC8D/FXYD1/HTR3B/GRIN2D/RYR1/SCNN1B/CNGB3/KCNA5/KCNAB1/KCNIP4/ATP1A2/SCN5A/CLIC3/CALM1/CASQ2/CACNG4/ATP6V1D/CLCN2/SLC26A6/CNIH3/CNGA1/CNTNAP2/SLC2A1/SCN8A/KCNS3/STXBP5/KCNMB3/CLDN17/KCND2/GABRR1/KCNMB1/KCNMB2/CFTR/ATP4B/CACNB2/PKD2L1/LRRC26/S100A9/GRIA3/ATP10B/ATP1B1/KCNQ4/CNGA3/GRIA2/CLDN4/CHRNA6/SESTD1/KCNG3/SCN2B/CPT1C/KCNA7/ATP8A1/SCN2A/KCNMA1/ATP4A/ATP8B3/SCNN1A/CTTN/RYR2/KCNK7/GRIK3/AKAP6/LRRC38/KCNH1/KCNQ5/TPCN2/CNGB1/KCNK15/CACNG7/KCNE2/CHRNB2/DLG2/GABRG3",76
"CC","GO:0031674","I band","30/2183","145/19894",0.206896551724138,1.88547869903802,3.75703319427103,0.000450355924925339,0.00626495131118361,0.00516197434417348,"SORBS2/KAT2B/RYR1/PDLIM2/KCNA5/LDB3/PGM5/SCN5A/CASQ2/PRICKLE4/SLC2A1/CSRP1/MYOZ1/SCN8A/NEBL/NEB/CFL2/ANK2/HRC/NEXN/MYL9/FLNC/SYNPO2/JPH2/CASQ1/RYR2/DES/SLC8A1/DMD/KRT8",30
"CC","GO:0044853","plasma membrane raft","25/2183","113/19894",0.221238938053097,2.01618297463505,3.80314148394218,0.000460813121693845,0.00627106552565972,0.00516701211967927,"TREM2/FXYD1/KCNA5/LRRK2/KIF18A/ATP1A2/SCN5A/MAL/ADCYAP1R1/SLC2A1/SCARB1/IRS1/KCND2/CAV2/CDH15/CDH13/PLPP2/KCNMA1/AKAP6/HAS2/PTGIS/SORBS1/CHRNB2/ADD2/MS4A1",25
"CC","GO:0008076","voltage-gated potassium channel complex","21/2183","89/19894",0.235955056179775,2.15029312306021,3.81831339473509,0.000519608550320675,0.00687011603741796,0.00566059670142055,"KCNA5/KCNAB1/KCNIP4/CALM1/CNTNAP2/KCNS3/KCNMB3/KCND2/KCNMB1/KCNMB2/LRRC26/KCNQ4/KCNG3/KCNA7/KCNMA1/CTTN/LRRC38/KCNH1/KCNQ5/KCNE2/DLG2",21
"CC","GO:0031528","microvillus membrane","11/2183","33/19894",0.333333333333333,3.03771568178348,4.1129693161937,0.000526782060377096,0.00687011603741796,0.00566059670142055,"CEACAM1/MSN/ITGAV/CA9/SLC7A11/SYTL1/SLC26A2/CDHR5/SLC7A8/MUC20/PROM1",11
"CC","GO:0098985","asymmetric, glutamatergic, excitatory synapse","7/2183","15/19894",0.466666666666667,4.25280195449687,4.42447201548646,0.00054913026353027,0.007015419285101,0.00578031856347653,"SORT1/PLXNC1/ADGRB3/NLGN3/NLGN1/PLXNA4/NLGN4X",7
"CC","GO:0042734","presynaptic membrane","33/2183","167/19894",0.197604790419162,1.80080151195548,3.64844719838317,0.00057358504308862,0.00718128473946952,0.00591698254975629,"SLC6A1/GPR158/GRIN2D/FCHO2/SCN8A/CNTN5/IL31RA/UNC13B/SLC6A2/GABRR1/RGS7BP/CASK/SLC6A4/EFNB1/STX19/CHRM1/CHRNA6/ITSN2/DRD1/SCN2A/ATP2B3/SYT1/PCDH8/CHRM2/GRIK3/RIMS1/ADAM23/KCNH1/KCNQ5/KCTD8/CHRNB2/NRXN2/CPLX3",33
"CC","GO:0098984","neuron to neuron synapse","60/2183","360/19894",0.166666666666667,1.51885784089174,3.48786374308203,0.000644982152648411,0.00791683975603735,0.00652303931471045,"CPEB3/SORT1/GRIN2D/PRNP/CPEB4/CACNG4/DBNL/SH2D5/TIAM1/NETO2/SYNDIG1/LRFN1/NETO1/SCN8A/RGS14/STXBP5/NRCAM/SPOCK1/GPR50/DCLK1/RGS7BP/ANKS1B/CAPZB/P2RX3/GRIA3/SYT12/ARHGEF9/PLXNC1/GRIA2/ADGRB3/PLEKHA5/CHRM1/ITPR1/NTRK2/MAL2/ARHGAP32/BAALC/NLGN3/CAMK2N1/DAGLA/SYT1/CHRM2/GRIK3/KCNH1/LRFN5/IGSF9B/NLGN1/PPP1R9A/SLC8A1/CACNG7/PLXNA4/CAP2/NLGN4X/PRRT1/ZDHHC15/ADD2/DLG2/DCC/FLRT3/DLGAP1",60
"CC","GO:1902495","transmembrane transporter complex","71/2183","444/19894",0.15990990990991,1.45728252301775,3.42114714021252,0.00073092800084508,0.00879924862555808,0.00725009555494108,"TTYH3/CHRNA1/LRRC8D/FXYD1/HTR3B/GRIN2D/RYR1/SCNN1B/CNGB3/KCNA5/KCNAB1/KCNIP4/ATP1A2/SCN5A/CLIC3/CALM1/CASQ2/CACNG4/ATP6V1D/CLCN2/SLC26A6/CNIH3/CNGA1/CNTNAP2/SCN8A/KCNS3/STXBP5/KCNMB3/CLDN17/KCND2/GABRR1/KCNMB1/KCNMB2/CFTR/ATP4B/CACNB2/PKD2L1/LRRC26/S100A9/GRIA3/ATP1B1/KCNQ4/CNGA3/GRIA2/CLDN4/CHRNA6/SESTD1/KCNG3/SCN2B/CPT1C/KCNA7/SCN2A/KCNMA1/ATP4A/SCNN1A/CTTN/RYR2/KCNK7/GRIK3/AKAP6/LRRC38/KCNH1/KCNQ5/TPCN2/CNGB1/KCNK15/CACNG7/KCNE2/CHRNB2/DLG2/GABRG3",71
"CC","GO:0014704","intercalated disc","14/2183","51/19894",0.274509803921569,2.50164820852757,3.76968526327626,0.00089553429531998,0.0105774428088737,0.00871522948772176,"FXYD1/KCNA5/PGM5/ATP1A2/SCN5A/FHOD1/SLC2A1/ANK2/ATP1B1/GJC1/SCN2A/AKAP6/DES/SLC8A1",14
"CC","GO:0098636","protein complex involved in cell adhesion","15/2183","57/19894",0.263157894736842,2.39819659088169,3.71127501352314,0.000961862597060455,0.0111504812177749,0.00918738153137666,"LAMA1/LGALS1/ITGB4/ITGAV/MMRN1/ITGA11/PLAUR/ITGA7/LAMB1/CD80/EMILIN2/CTLA4/NLGN1/ITGB6/ITGA9",15
"CC","GO:0032279","asymmetric synapse","55/2183","329/19894",0.167173252279635,1.52347443007378,3.36131306262972,0.000983678921758227,0.0111960546367391,0.00922493151505323,"CPEB3/SORT1/GRIN2D/PRNP/CPEB4/CACNG4/DBNL/SH2D5/TIAM1/NETO2/SYNDIG1/LRFN1/NETO1/SCN8A/RGS14/NRCAM/SPOCK1/GPR50/DCLK1/RGS7BP/ANKS1B/CAPZB/GRIA3/ARHGEF9/PLXNC1/GRIA2/ADGRB3/PLEKHA5/CHRM1/ITPR1/NTRK2/ARHGAP32/BAALC/NLGN3/CAMK2N1/DAGLA/CHRM2/GRIK3/KCNH1/LRFN5/IGSF9B/NLGN1/PPP1R9A/SLC8A1/CACNG7/PLXNA4/CAP2/NLGN4X/PRRT1/ZDHHC15/ADD2/DLG2/DCC/FLRT3/DLGAP1",55
"CC","GO:0034705","potassium channel complex","22/2183","100/19894",0.22,2.0048923499771,3.53678145527709,0.00106335300437426,0.0118867675131837,0.00979404082976294,"KCNA5/KCNAB1/KCNIP4/CALM1/CNTNAP2/KCNS3/KCNMB3/KCND2/KCNMB1/KCNMB2/LRRC26/KCNQ4/KCNG3/KCNA7/KCNMA1/CTTN/GRIK3/LRRC38/KCNH1/KCNQ5/KCNE2/DLG2",22
"CC","GO:0009897","external side of plasma membrane","65/2183","405/19894",0.160493827160494,1.46260384678464,3.3021548973634,0.00108732139522992,0.0119414595335777,0.00983910403809161,"F10/FCER1A/PCSK9/SCNN1B/CXCR2/TNFRSF18/TGFBR3/LEPR/PRNP/FCGR2A/RAET1E/ITGAV/RTN4R/ITGA11/FCGR3A/PLAUR/ITGA7/CTSK/CXCL10/HLA-C/IL31RA/NRCAM/CD1C/ACKR3/ALCAM/ANTXR1/SLC2A4/CCR8/GRIA2/CD1E/TNFRSF4/IL6ST/CD1A/IL2RA/CDH13/NCAM1/CD80/CD14/FOLR1/MS4A2/LIFR/ECE1/CTLA4/OSMR/RTN4RL2/SCNN1A/IL13RA2/CLEC4F/HLA-F/CX3CR1/KIT/GFRA1/AZGP1/PDCD1LG2/TNFRSF9/LY6G6C/CHRNB2/ITGB6/ITGA9/XCR1/NT5E/CD40LG/CLEC6A/MS4A1/FCRLA",65
"CC","GO:0060076","excitatory synapse","16/2183","64/19894",0.25,2.27828676133761,3.59593960229702,0.00120337215898094,0.0129881201986564,0.0107014946987416,"SORT1/SYNDIG1/NETO1/SCN8A/GRIA3/PLXNC1/GRIA2/ADGRB3/NLGN3/ATP2B3/SYT1/CBLN1/LRRTM1/NLGN1/PLXNA4/NLGN4X",16
"CC","GO:0016528","sarcoplasm","21/2183","95/19894",0.221052631578947,2.01448513634062,3.47969621573411,0.00128134960492391,0.0135953364861419,0.0112018074293081,"CTHRC1/HSP90B1/RYR1/GSN/CASQ2/ITPR3/TMEM38B/SPOCK1/SRL/HRC/SLC2A4/COL6A1/ITPR1/BAALC/KLHL41/JPH2/CASQ1/P3H2/RYR2/CLEC18B/AKAP6",21
"CC","GO:0005819","spindle","68/2183","433/19894",0.157043879907621,1.43116397017051,3.18463234515506,0.00150798467153757,0.0157333067397087,0.012963377000937,"KIF14/CBX3/TPX2/KIF2C/KIF23/KIF20A/KNSTRN/KIF4A/ECT2/CENPF/BUB1B/SPAG5/KAT2B/NEK2/CDCA8/AURKB/DLGAP5/CDC20/KNTC1/ANXA11/CDK1/TACC3/VPS4B/BIRC5/DDX11/PRC1/SKA1/RAB11A/ASPM/CXCR2/CENPE/SPDL1/KIFC1/MAD2L2/TOPBP1/KIF18A/YEATS2/ESPL1/RIF1/CALM1/HMMR/FBXO5/MAD2L1/KIF11/CDC7/CUL3/BEX4/SAC3D1/RGS14/KIF15/PSRC1/HAUS8/CCDC69/SHCBP1/DYNLT3/DIAPH3/NUSAP1/SPATA17/SKA3/CCNB1/DYNC1I1/TMEM201/PLEKHG6/CTTN/CENPV/TPPP/TUBB2B/CAPN6",68
"CC","GO:0016323","basolateral plasma membrane","44/2183","255/19894",0.172549019607843,1.57246458821733,3.23008908218375,0.00159465496047875,0.0163648197583557,0.0134837088979221,"HPGD/STK39/SLC16A6/HSP90AA1/SLC4A4/LEPR/SLC19A1/MSN/ERBB3/SLC26A6/SLCO1A2/AJAP1/SLC2A1/SLCO2A1/AQP3/CA9/CLDN7/EPCAM/SLC16A1/CASK/SLC43A2/ANK2/ATP1B1/CDH17/ATP6V0A4/NKD2/SLC16A10/P2RY6/PTH1R/FOLR1/AQP10/SLC7A8/ABCC1/MUC20/SLCO1B1/SLC29A4/SLC39A14/FRMPD2/CLDN1/SLCO4A1/SLCO1B3/S100G/C5AR1/DLG2",44
"CC","GO:0043034","costamere","7/2183","18/19894",0.388888888888889,3.54400162874739,3.79091992668588,0.00201812899074889,0.0203765927130453,0.0167891885478261,"PGM5/AHNAK/SYNM/ANK2/FLNC/DMD/KRT8",7
"CC","GO:0005884","actin filament","24/2183","119/19894",0.201680672268908,1.83794562259168,3.2187447558844,0.00228805922066218,0.0225959359490241,0.0186178049689285,"PDLIM2/LDB3/MYO5A/MYO1B/PRICKLE4/COBL/LMOD1/DIAPH3/GAS7/SMTN/SMTNL2/MYO6/PLS1/TPM2/RAC3/GDPD2/CTTN/ACTL8/PSTPIP2/ACTBL2/ACTA1/GAS2/POF1B/MYO3A",24
