p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	pct.diff
4.66152358246186e-17	0.929069572954186	0.624	0.233	1.0692602793451e-12	5	MCRIP1	0.391
4.84879132178855e-17	0.886721147269828	0.767	0.34	1.11221575339186e-12	5	PSMB6	0.427
4.89871278877437e-17	0.927771617814271	0.707	0.288	1.12366673948907e-12	5	NFATC2IP	0.419
5.08957868768401e-17	1.00659352358903	0.511	0.176	1.16744755938096e-12	5	LIMA1	0.335
5.50239697155274e-17	0.815726063524592	0.94	0.651	1.26213981733477e-12	5	IFI16	0.289
6.51274969823074e-17	0.917784154017108	0.797	0.385	1.49389452578017e-12	5	ATP5PO	0.412
7.37857920742188e-17	0.776242725260587	0.466	0.142	1.69249849859843e-12	5	DCAF11	0.324
7.58349193167452e-17	0.745517922425062	0.617	0.217	1.7395013792875e-12	5	SRPK1	0.4
7.60684119907759e-17	0.749265474837084	0.504	0.163	1.74485723424442e-12	5	CTNNBL1	0.341
7.68769213685537e-17	1.17900592118106	0.368	0.104	1.76340282235188e-12	5	SQLE	0.264
7.69096215809871e-17	1.10126730410239	0.556	0.205	1.76415289982468e-12	5	DECR1	0.351
7.72341359381216e-17	1.15897648822347	0.398	0.121	1.77159661014863e-12	5	CHN1	0.277
8.02173694455546e-17	0.857063032333245	0.639	0.238	1.84002602034213e-12	5	DBF4	0.401
8.26913917326916e-17	0.735577425451907	0.571	0.199	1.89677514356448e-12	5	ZCCHC8	0.372
9.17171969689062e-17	0.864624474793991	0.805	0.38	2.10380906407277e-12	5	ANP32A	0.425
9.49467978241952e-17	1.21372237578129	0.383	0.116	2.17788964849139e-12	5	AKAP5	0.267
9.53696042138419e-17	1.04023351732105	0.376	0.112	2.18758798145711e-12	5	GEM	0.264
9.94252031191777e-17	0.917289301070892	0.398	0.114	2.2806153091477e-12	5	SMARCB1	0.284
9.97462169385422e-17	0.843379328775143	0.519	0.17	2.28797872413628e-12	5	LMF2	0.349
1.07170090393671e-16	0.875913307729835	0.466	0.144	2.45826753345003e-12	5	SMIM12	0.322
1.23014048337217e-16	0.847165356496624	0.684	0.268	2.82169624075909e-12	5	POLR2G	0.416
1.23052640738738e-16	0.776773491635705	0.586	0.202	2.82258147326517e-12	5	ASNA1	0.384
1.24416703126764e-16	0.910259012251369	0.789	0.339	2.85387033632171e-12	5	VDAC1	0.45
1.26204388320518e-16	0.855159160558168	0.586	0.217	2.89487625929605e-12	5	TCERG1	0.369
1.30057975334526e-16	0.712932451661957	0.564	0.197	2.98326983822335e-12	5	IMMT	0.367
1.39731308630333e-16	0.906104803908977	0.865	0.509	3.20515675736257e-12	5	HNRNPF	0.356
1.49479023396247e-16	0.907570709942451	0.436	0.139	3.42874983866312e-12	5	TNFRSF25	0.297
1.52469687103365e-16	0.774168656035117	0.722	0.303	3.49734968277698e-12	5	CLTA	0.419
1.54420483993211e-16	0.954742589284264	0.759	0.356	3.54209706183627e-12	5	WDR1	0.403
1.63167979687442e-16	0.740286571094539	0.602	0.214	3.74274711807055e-12	5	SRSF1	0.388
1.74327368092958e-16	0.801125388564369	0.444	0.136	3.99872116931628e-12	5	ACADM	0.308
1.77320932626085e-16	0.704793184427709	0.541	0.179	4.06738755257713e-12	5	HIKESHI	0.362
1.90328365255541e-16	0.812744267249156	0.571	0.199	4.36575204223159e-12	5	SUCLG1	0.372
1.93959993692043e-16	0.877178058554777	0.714	0.31	4.44905433530807e-12	5	PSMB4	0.404
1.96532373610557e-16	-0.596438850420732	0.962	0.977	4.50805958587896e-12	5	RPS15A	-0.015
1.98442189381333e-16	0.776026664972955	0.722	0.302	4.55186694002903e-12	5	SREK1	0.42
1.99075351928226e-16	0.807185655571438	0.586	0.213	4.56639042252965e-12	5	PSMC1	0.373
2.15346518917507e-16	0.867068189976724	0.88	0.414	4.93961845092979e-12	5	NONO	0.466
2.19086476193673e-16	0.89193822127655	0.662	0.256	5.02540559093047e-12	5	RAB11A	0.406
2.2439433571185e-16	0.914970066367979	0.376	0.108	5.14715727255841e-12	5	TBC1D4	0.268
2.2465738300862e-16	0.89081200898125	0.519	0.171	5.15319105145172e-12	5	FLII	0.348
2.30166931390609e-16	0.882183175484161	0.684	0.271	5.2795690722378e-12	5	HMGN3	0.413
2.47361986328796e-16	0.941730876680046	0.383	0.112	5.67398924240993e-12	5	IMPDH2	0.271
2.47828075745265e-16	1.06829705122733	0.955	0.754	5.68468040144489e-12	5	CD74	0.201
2.5022703646404e-16	0.763827244992806	0.556	0.193	5.73970776241216e-12	5	POP5	0.363
2.50844175151368e-16	-1.70039525422499	0.549	0.708	5.75386368962208e-12	5	SYTL3	-0.159
2.54360464004061e-16	0.86072538924976	0.406	0.12	5.83452032332515e-12	5	NAGK	0.286
2.54972216698702e-16	0.743279542929431	0.504	0.163	5.84855270663483e-12	5	VKORC1	0.341
2.6656193246196e-16	0.880962158120965	0.466	0.148	6.11439760681243e-12	5	PIH1D1	0.318
2.67097224361628e-16	0.831803390138074	0.421	0.127	6.12667613240703e-12	5	LRRC59	0.294
2.93517462706379e-16	0.969085103149536	0.376	0.108	6.73270355955893e-12	5	ALG5	0.268
3.06718793703989e-16	0.808835111444998	0.383	0.11	7.03551568998211e-12	5	UTP6	0.273
3.16313509263515e-16	0.701614015959886	0.466	0.147	7.2555992754865e-12	5	AK3	0.319
3.16513670068386e-16	0.765860006630954	0.414	0.122	7.26019056402864e-12	5	NDUFA8	0.292
3.33785425361144e-16	0.520607925875727	0.541	0.176	7.65637008693393e-12	5	MED30	0.365
3.35322994281347e-16	0.862689757100462	0.504	0.167	7.69163884282553e-12	5	MRPL28	0.337
3.39076322867511e-16	0.775768599956591	0.429	0.13	7.77773269393498e-12	5	BTBD6	0.299
3.51934202307174e-16	0.852588676049727	0.579	0.21	8.07266673252196e-12	5	TMX1	0.369
3.57961387385977e-16	0.847646178640689	0.842	0.403	8.21091830385954e-12	5	KPNB1	0.439
3.89533566270375e-16	0.914936258845405	0.549	0.194	8.93512094310986e-12	5	IER3IP1	0.355
3.91922108748961e-16	0.816581905263842	0.887	0.602	8.98990933048367e-12	5	PARK7	0.285
4.19066826695212e-16	0.800359969541485	0.624	0.236	9.61255487073477e-12	5	PMF1	0.388
4.1926914803781e-16	0.767717150759732	0.414	0.122	9.61719571769128e-12	5	CNPPD1	0.292
4.29359747757967e-16	0.863147633170291	0.759	0.34	9.84865389407224e-12	5	NAA38	0.419
4.44556219450746e-16	0.860687439147893	0.376	0.109	1.01972305617612e-11	5	HTRA2	0.267
4.69169415380777e-16	0.626135805845863	0.977	0.83	1.07618080500043e-11	5	GNAS	0.147
4.74638718630309e-16	0.810399858124989	0.767	0.339	1.0887262927942e-11	5	CCT8	0.428
5.00209468238804e-16	0.739884328324797	0.752	0.314	1.14738047824617e-11	5	SYNCRIP	0.438
5.15146108385938e-16	0.806945107697762	0.376	0.108	1.18164214341567e-11	5	HAUS6	0.268
5.50323529051896e-16	0.821224304112555	0.489	0.161	1.26233211093924e-11	5	FAM96A	0.328
5.80734093765737e-16	0.688559690668739	0.376	0.108	1.33208786427985e-11	5	PRKRA	0.268
5.96071615817252e-16	1.09248942975669	0.429	0.134	1.36726907236161e-11	5	LRPPRC	0.295
6.06807584594432e-16	0.66777204031946	0.556	0.189	1.39189523754271e-11	5	VOPP1	0.367
6.2409857545811e-16	0.863367162316014	0.767	0.346	1.43155731238581e-11	5	AIP	0.421
6.47501843197294e-16	0.921747254197396	0.639	0.246	1.48523972792595e-11	5	PDS5A	0.393
6.6756784807197e-16	0.731189115186534	0.556	0.194	1.53126712990748e-11	5	FGD5-AS1	0.362
6.87925416663156e-16	0.82809637344486	0.414	0.125	1.57796332074195e-11	5	MRPS18B	0.289
7.04126495672859e-16	0.758782393985998	0.632	0.232	1.6151253557744e-11	5	NENF	0.4
7.3147451776122e-16	0.731763555567624	0.361	0.101	1.67785624884069e-11	5	TSEN15	0.26
7.39734910664345e-16	0.80318900708541	0.805	0.369	1.69680393808187e-11	5	PTBP1	0.436
7.54054488785499e-16	0.683838108330189	0.459	0.146	1.72965018637618e-11	5	SOCS4	0.313
7.6699093823814e-16	1.34706746211297	0.699	0.348	1.75932381413065e-11	5	IFI6	0.351
8.31607105598896e-16	0.864067600728971	0.489	0.162	1.90754037882275e-11	5	RBM42	0.327
8.89509140197094e-16	0.814578708306957	0.444	0.141	2.04035606578409e-11	5	FAM192A	0.303
8.93564887981448e-16	0.634991099677986	0.466	0.148	2.04965914005184e-11	5	WDR54	0.318
8.94252169958178e-16	0.8172518043636	0.647	0.242	2.05123562745007e-11	5	UFD1	0.405
9.00513745420835e-16	0.694602116590991	0.436	0.136	2.06559842924631e-11	5	UBA1	0.3
9.04377664041967e-16	0.810681723597789	0.654	0.256	2.07446148577946e-11	5	CHMP5	0.398
9.66726584457301e-16	-0.704987961008448	0.992	0.995	2.21747743942816e-11	5	MT-ND3	-0.003
9.91412091103777e-16	0.53735438567408	0.489	0.157	2.27410105457384e-11	5	TSG101	0.332
1.06931444157878e-15	0.638199498209379	0.504	0.165	2.4527934660934e-11	5	TXLNA	0.339
1.0732992310041e-15	0.829756424773527	0.677	0.271	2.46193377607721e-11	5	SNX5	0.406
1.11135976487024e-15	0.817778560083121	0.925	0.676	2.54923702865936e-11	5	COX6C	0.249
1.160596988714e-15	0.83273336935303	0.571	0.206	2.66217737271218e-11	5	MRPS15	0.365
1.20774154017573e-15	0.826779712598452	0.429	0.131	2.7703175448551e-11	5	EIF4EBP1	0.298
1.23103861500428e-15	0.792808519949556	0.902	0.58	2.82375637509682e-11	5	ATP5IF1	0.322
1.29585283804439e-15	0.765544546578064	0.406	0.123	2.97242723990622e-11	5	GPANK1	0.283
1.31648613312967e-15	0.810246965072003	0.421	0.132	3.01975589217284e-11	5	SF3B3	0.289
1.34847780288921e-15	0.931774936197177	0.579	0.211	3.09313838426726e-11	5	TMEM238	0.368
1.39444748122103e-15	0.858377654295952	0.782	0.363	3.1985836324248e-11	5	SF3B6	0.419
1.47466501775361e-15	0.567321196651472	0.556	0.189	3.38258661772323e-11	5	POLE4	0.367
1.49277969047019e-15	0.685115486907427	0.925	0.715	3.42413805400052e-11	5	PSMA7	0.21
1.56555357358413e-15	1.01318974123931	0.429	0.139	3.59106678708727e-11	5	SH3GLB2	0.29
1.61395264254864e-15	0.851356250543038	0.835	0.447	3.70208457147807e-11	5	RPS27L	0.388
1.62528050686893e-15	1.0526672508257	0.579	0.224	3.72806842665595e-11	5	MDM2	0.355
1.63557509352889e-15	0.642274176259787	0.414	0.127	3.75168214953656e-11	5	EEF1E1	0.287
1.68484568940956e-15	0.851028311720701	0.722	0.313	3.86469904236766e-11	5	TUFM	0.409
1.76293568146673e-15	0.828536583480444	0.917	0.574	4.04382186614838e-11	5	DBI	0.343
1.77310811537808e-15	0.773847938029997	0.489	0.163	4.06715539505425e-11	5	VMA21	0.326
1.88238537768412e-15	0.733903724118773	0.602	0.224	4.31781557933183e-11	5	THOC7	0.378
2.06802366863929e-15	0.864096132441132	0.805	0.406	4.7436326911248e-11	5	PARP1	0.399
2.09930774321021e-15	0.58990030037313	0.391	0.113	4.81539210137558e-11	5	RPP30	0.278
2.11770163218691e-15	0.654784108741553	0.451	0.145	4.85758400391034e-11	5	RAD9A	0.306
2.17617750296312e-15	0.705255781349597	0.466	0.152	4.9917159562968e-11	5	LDLR	0.314
2.20948848001954e-15	0.751912355491835	0.797	0.356	5.06812467546881e-11	5	TAF15	0.441
2.26329973881214e-15	0.872321903451136	0.564	0.222	5.19155694088729e-11	5	MIR4435-2HG	0.342
2.30794306845853e-15	0.707742464579686	0.571	0.205	5.29395981043018e-11	5	OLA1	0.366
2.40248386589811e-15	-0.571095517604707	0.992	0.992	5.51081749159709e-11	5	RPL13	0
2.41508622400466e-15	0.723508889422146	0.496	0.165	5.5397247806219e-11	5	KPNA3	0.331
2.45625276435272e-15	0.848358088177645	0.436	0.14	5.63415259087228e-11	5	GPS1	0.296
2.47716546068475e-15	0.685455939511139	0.617	0.229	5.68212213371867e-11	5	GLRX5	0.388
2.49652472354304e-15	1.16223961463121	0.579	0.217	5.72652841086303e-11	5	EIF4E	0.362
2.53716270122821e-15	0.875387056054731	0.436	0.144	5.81974380407726e-11	5	DTX3L	0.292
2.59949886660933e-15	0.919471383339737	0.669	0.279	5.96273050022849e-11	5	ZCRB1	0.39
2.60607505936085e-15	-0.568716492659804	0.97	0.97	5.97781497116193e-11	5	RPS28	0
2.61765847357025e-15	1.08967481445232	0.398	0.125	6.00438500667545e-11	5	SMG7	0.273
2.67428227154654e-15	0.745372646954975	0.932	0.665	6.13426867447345e-11	5	COX6B1	0.267
2.95359698389893e-15	0.630289645577421	0.639	0.235	6.77496076166736e-11	5	SDHD	0.404
2.95535313538583e-15	1.00246610578609	0.414	0.128	6.77898902194801e-11	5	EXOC5	0.286
3.10102743034902e-15	0.862799133971632	0.865	0.632	7.11313671973458e-11	5	ARPC1B	0.233
3.22262269767947e-15	0.874870639549043	0.632	0.251	7.39205194393716e-11	5	HDAC1	0.381
3.33452294156797e-15	0.731424785850244	0.774	0.331	7.6487287233686e-11	5	UBE2A	0.443
3.47219914489394e-15	0.615678094608423	0.421	0.129	7.96453039855772e-11	5	CNOT8	0.292
3.48930661461348e-15	0.793563926841707	0.872	0.545	8.00377151260041e-11	5	NDUFB2	0.327
3.51423001326651e-15	0.766554593251713	0.947	0.688	8.06094080443073e-11	5	ELOB	0.259
3.51666617674352e-15	0.830400174597871	0.429	0.137	8.06652887621429e-11	5	TMEM126A	0.292
3.66156553069927e-15	0.648169366631978	0.391	0.118	8.39889901431799e-11	5	ARL8B	0.273
3.66912153722876e-15	0.764198426222771	0.391	0.118	8.41623098209533e-11	5	GPAA1	0.273
3.69794370327359e-15	0.882030593251006	0.436	0.139	8.48234326656897e-11	5	SSSCA1	0.297
3.80604147521536e-15	0.81711348600195	0.586	0.219	8.73029793584899e-11	5	MESD	0.367
4.01287772609074e-15	0.909047615271202	0.451	0.149	9.20473892810695e-11	5	SERTAD2	0.302
4.09258530863175e-15	-0.565688366004977	0.481	0.173	9.3875721809395e-11	5	MT1E	0.308
4.50074956056157e-15	0.776744291999094	0.594	0.224	1.03238193420161e-10	5	ITGB1BP1	0.37
4.6870525142419e-15	0.841048531692181	0.812	0.415	1.07511610571681e-10	5	NDUFA11	0.397
4.69441414884611e-15	0.762056281646068	0.429	0.135	1.07680471746232e-10	5	GUSB	0.294
4.71839192556475e-15	0.815018172292829	0.744	0.326	1.08230473988604e-10	5	NDUFA6	0.418
4.76929262499302e-15	0.851898952836964	0.722	0.327	1.0939803423209e-10	5	NDUFS8	0.395
4.84654238440237e-15	0.743213109251601	0.947	0.737	1.11169989213422e-10	5	SET	0.21
4.88293796263282e-15	0.802750685835164	0.421	0.134	1.12004830986872e-10	5	CUEDC2	0.287
5.40228064658352e-15	0.992541650026841	0.353	0.102	1.23917513471333e-10	5	HIGD1A	0.251
5.47708272666824e-15	1.30083870589981	0.361	0.108	1.25633323584316e-10	5	RBM15	0.253
5.50901395086298e-15	0.881287888726894	0.376	0.118	1.26365762004895e-10	5	MAST4	0.258
5.66085331347094e-15	0.797256520181334	0.602	0.227	1.29848653304396e-10	5	TMEM109	0.375
5.91111813633196e-15	-0.53560370283913	1	0.99	1.35589227811183e-10	5	EEF1A1	0.01
6.15753342342818e-15	0.927215392536914	0.459	0.154	1.41241501666596e-10	5	NUTF2	0.305
6.50649714617004e-15	0.902271934871726	0.459	0.156	1.49246031538848e-10	5	RPN1	0.303
6.75970426227475e-15	0.519154114215222	0.474	0.152	1.55054096368058e-10	5	ASB8	0.322
6.787577177582e-15	0.849818518342741	0.436	0.144	1.55693445299376e-10	5	SQOR	0.292
6.83348175118455e-15	0.754011250939477	0.571	0.216	1.56746404408671e-10	5	ELOVL5	0.355
6.94666843475406e-15	-0.547853495181511	0.985	0.964	1.59342680556389e-10	5	RPL35A	0.021
7.15445389496213e-15	0.742961261838405	0.383	0.115	1.64108863442641e-10	5	SND1	0.268
7.26010984253188e-15	1.12769788181053	0.865	0.585	1.66532399567996e-10	5	HLA-DRB1	0.28
7.47321091058761e-15	0.694774752799925	0.594	0.217	1.71420511867059e-10	5	CAPRIN1	0.377
7.5423147418504e-15	0.802374907027648	0.917	0.622	1.73005615548564e-10	5	COX6A1	0.295
7.77967130630178e-15	0.840289037164878	0.414	0.134	1.7845010042395e-10	5	SNX10	0.28
7.93867882273553e-15	0.889922636824252	0.398	0.125	1.82097414835908e-10	5	PDXK	0.273
8.45686576085509e-15	0.76448641868582	0.436	0.144	1.93983586822494e-10	5	HDAC2	0.292
8.59674828016874e-15	0.69675575557736	0.353	0.102	1.9719221205051e-10	5	GPALPP1	0.251
8.85124102099413e-15	0.859082574470528	0.414	0.132	2.03029766539563e-10	5	SMC6	0.282
8.88317718927708e-15	-0.589187038108287	0.97	0.973	2.03762318367638e-10	5	RPS3	-0.003
8.90868829759541e-15	-0.603488059295703	0.97	0.983	2.04347492170243e-10	5	RPS12	-0.013
8.9383744205313e-15	0.788428848655857	0.602	0.234	2.05028432458147e-10	5	NHP2	0.368
9.09776513037281e-15	0.690997566332057	0.624	0.237	2.08684536560492e-10	5	NUMA1	0.387
9.29338904866806e-15	0.785118329563525	0.774	0.34	2.13171757998348e-10	5	PIN1	0.434
9.58495018927671e-15	0.970671481633532	0.526	0.192	2.19859587441629e-10	5	SUSD3	0.334
9.66881016635707e-15	0.725657295139802	0.541	0.192	2.21783167595898e-10	5	NDUFS3	0.349
1.00762177487076e-14	1.00742266914791	0.353	0.106	2.31128282719854e-10	5	GART	0.247
1.01855648436235e-14	0.87630713348258	0.391	0.122	2.33636486383036e-10	5	RB1	0.269
1.0347519509534e-14	0.788319321119545	0.729	0.304	2.37351402509691e-10	5	SSR3	0.425
1.04178612858795e-14	0.752654836896653	0.541	0.194	2.38964902175505e-10	5	GNA13	0.347
1.09035839070336e-14	1.1293344622291	0.398	0.127	2.50106407659537e-10	5	G2E3	0.271
1.09704215228428e-14	0.741512266574624	0.947	0.748	2.51639528890968e-10	5	CALM2	0.199
1.20912109298333e-14	0.802516668534128	0.586	0.223	2.77348196308517e-10	5	LAP3	0.363
1.23716090220879e-14	0.559100377814466	0.481	0.161	2.83779967748653e-10	5	PFDN4	0.32
1.24634123396601e-14	0.80585940273894	0.759	0.332	2.85885752247124e-10	5	TECR	0.427
1.24816923352455e-14	0.841556507954431	0.789	0.377	2.86305058785862e-10	5	BATF	0.412
1.26192199528085e-14	0.754632972914373	0.414	0.131	2.8945966727752e-10	5	RFXANK	0.283
1.26960981336242e-14	0.725646661319966	0.586	0.22	2.91223098989072e-10	5	PSMD11	0.366
1.28334064972245e-14	0.761222617874587	0.85	0.466	2.94372678233336e-10	5	ARPC4	0.384
1.30687028404864e-14	0.615166388484758	0.383	0.114	2.99769905755076e-10	5	PPP3R1	0.269
1.48992800327425e-14	0.705639108191772	0.534	0.193	3.41759685391048e-10	5	TMUB1	0.341
1.58222017745646e-14	0.634473006994282	0.376	0.113	3.62929664304962e-10	5	CPSF7	0.263
1.58238897453786e-14	0.629127834177108	0.654	0.26	3.62968382979494e-10	5	LIMS1	0.394
1.64670379568829e-14	0.803248657194363	0.887	0.536	3.77720916654981e-10	5	YWHAQ	0.351
1.67815495248811e-14	1.09579257465804	0.383	0.123	3.84935183001722e-10	5	CCDC50	0.26
1.76673757772147e-14	-0.623986690906011	0.947	0.957	4.05254265577752e-10	5	RPL9	-0.01
1.82710228488319e-14	0.925631064603846	0.639	0.271	4.19100722106507e-10	5	NDUFAB1	0.368
1.87834253120538e-14	0.763690575573255	0.797	0.377	4.3085420980789e-10	5	NDUFB7	0.42
1.879137388096e-14	0.706119426957591	0.729	0.302	4.3103653408146e-10	5	CCAR1	0.427
1.89976101768558e-14	0.882718382792696	0.617	0.251	4.35767182236718e-10	5	OSTC	0.366
1.94037856246932e-14	0.658724623683459	0.429	0.138	4.45084034659213e-10	5	HPF1	0.291
1.94313645511474e-14	0.546094629545527	0.639	0.269	4.4571664007422e-10	5	CTLA4	0.37
2.05288155085489e-14	0.564174436826818	0.368	0.11	4.70889970135096e-10	5	PGRMC1	0.258
2.10143535453849e-14	0.727307604830365	0.436	0.141	4.82027241624038e-10	5	HNRNPUL2	0.295
2.13362692745186e-14	0.850004671982314	0.602	0.236	4.89411344618908e-10	5	CNPY3	0.366
2.13516594249014e-14	0.776109832327679	0.429	0.139	4.89764363888388e-10	5	COMMD1	0.29
2.13944474509875e-14	0.726437319361265	0.481	0.169	4.90745835630751e-10	5	FAM104A	0.312
2.26808901366596e-14	0.705372062913478	0.895	0.547	5.20254257954698e-10	5	COX7B	0.348
2.32505726558399e-14	0.590076002602197	0.534	0.19	5.33321635579654e-10	5	EED	0.344
2.42109463745718e-14	0.581432745791026	0.519	0.177	5.55350687939929e-10	5	MRPL55	0.342
2.57984717366386e-14	0.828031554142448	0.955	0.593	5.91765344695016e-10	5	HP1BP3	0.362
2.79234764968082e-14	0.628397717645503	0.398	0.125	6.40508703883786e-10	5	DLST	0.273
2.80047749485696e-14	0.617786435964167	0.466	0.157	6.4237352777029e-10	5	BABAM1	0.309
2.89427752444115e-14	0.795399653064998	0.368	0.113	6.63889378556312e-10	5	FAM98B	0.255
2.89832890650344e-14	0.688504129758504	0.571	0.214	6.6481868457376e-10	5	POLR2I	0.357
3.02647439378846e-14	0.857391016516637	0.444	0.154	6.94212696447197e-10	5	HLA-DMB	0.29
3.10213010530875e-14	0.785536725896588	0.429	0.141	7.11566603555722e-10	5	BRD3	0.288
3.18790127088786e-14	0.787071959822376	0.526	0.192	7.31240793516256e-10	5	DCAF7	0.334
3.22722580060932e-14	0.772605891800066	0.887	0.584	7.40261054143765e-10	5	UBE2S	0.303
3.27434036123223e-14	0.75689829604752	0.925	0.608	7.5106819205945e-10	5	UQCRH	0.317
3.54154598464048e-14	0.795399140131546	0.414	0.137	8.12359817956834e-10	5	HLTF	0.277
3.54722663564239e-14	0.754228254889626	0.684	0.287	8.13662845683651e-10	5	ANAPC5	0.397
3.60889518924112e-14	-0.993993559387389	0.857	0.868	8.27808378508128e-10	5	HCST	-0.011
3.6357985224501e-14	0.833640156512634	0.541	0.205	8.33979465079604e-10	5	RAB11B	0.336
3.9090587717125e-14	-1.42502617014216	0.639	0.776	8.96659901055414e-10	5	ANXA1	-0.137
3.9701117648379e-14	0.806333712095024	0.774	0.361	9.10664236618518e-10	5	ELOC	0.413
3.98734545244109e-14	0.950582690871599	0.444	0.157	9.14617299880938e-10	5	HLA-DQA2	0.287
4.01602549515061e-14	0.62210519847046	0.414	0.131	9.21195928077646e-10	5	TOMM5	0.283
4.21941003583124e-14	0.95232611439002	0.376	0.118	9.6784827401897e-10	5	UTP11	0.258
4.22782887878451e-14	0.590115756712262	0.489	0.167	9.69779388215592e-10	5	PRPS1	0.322
4.37395564979593e-14	0.826171969884519	0.361	0.108	1.00329794695019e-09	5	MAPK9	0.253
4.44116905099133e-14	0.730495029606164	0.466	0.158	1.01871535691639e-09	5	SF3A3	0.308
4.75472293041492e-14	0.935051414327938	0.504	0.179	1.09063834577857e-09	5	PPP2R3C	0.325
4.77364559810513e-14	0.583043547861643	0.444	0.146	1.09497882729335e-09	5	JOSD2	0.298
5.10887075097767e-14	0.851320148957276	0.414	0.136	1.17187277285926e-09	5	PCNT	0.278
5.21454338394191e-14	0.706446944500225	0.925	0.567	1.19611196140859e-09	5	PCBP1	0.358
5.23123757936622e-14	0.781420149480997	0.684	0.299	1.19994127595502e-09	5	RBBP4	0.385
5.32796602633185e-14	0.631624032849323	0.466	0.159	1.22212884712e-09	5	UBE2V2	0.307
5.75901221018694e-14	0.879669555950548	0.361	0.11	1.32100222077268e-09	5	SEC13	0.251
6.20022684913034e-14	0.647462595891401	0.444	0.149	1.42220803465352e-09	5	DDA1	0.295
6.21531129997356e-14	0.851354261378855	0.429	0.143	1.42566810598793e-09	5	UCHL5	0.286
6.45598738972584e-14	0.789077779922423	0.827	0.456	1.48087438745531e-09	5	SEM1	0.371
6.46206746858124e-14	0.666606153031719	0.511	0.183	1.48226903594316e-09	5	RNF4	0.328
6.56853332618749e-14	0.742698503823249	0.737	0.331	1.50669017436089e-09	5	PSMC5	0.406
6.97604674274711e-14	1.03401273070628	0.406	0.14	1.60016560185133e-09	5	HIST1H2AC	0.266
7.07340201455261e-14	0.803023721701525	0.782	0.378	1.62249695409808e-09	5	RNPS1	0.404
7.07609715104525e-14	0.756805242243047	0.391	0.124	1.62311516450676e-09	5	SF3A2	0.267
7.19714195014237e-14	0.618196817895834	0.481	0.166	1.65088042052366e-09	5	TIMM17A	0.315
7.28841090229677e-14	0.554316180071238	0.714	0.29	1.67181569276883e-09	5	FUBP1	0.424
7.46758393435933e-14	0.868592045402643	0.654	0.294	1.71291440286334e-09	5	HLA-DMA	0.36
7.54098467063183e-14	0.800999903001665	0.429	0.147	1.72975106374953e-09	5	OAS2	0.282
7.88541187865391e-14	0.905348325152648	0.489	0.179	1.80875577672563e-09	5	CCDC14	0.31
7.90599128186854e-14	0.830617601883871	0.526	0.204	1.81347628023501e-09	5	PLSCR1	0.322
9.03147606787499e-14	0.762363268972725	0.842	0.429	2.07163998044916e-09	5	PRDX6	0.413
9.08544823770818e-14	0.553641778748809	0.541	0.197	2.0840201167655e-09	5	MITD1	0.344
9.19716025967717e-14	0.640744655519502	0.707	0.316	2.10964462036475e-09	5	STAT1	0.391
9.29661426803546e-14	0.820308005580912	0.842	0.482	2.13245738080197e-09	5	POMP	0.36
9.72301001208564e-14	0.825301244706261	0.383	0.123	2.2302640365722e-09	5	LGALS9	0.26
1.00828806922221e-13	1.07627639335554	0.368	0.121	2.3128111731819e-09	5	OAS1	0.247
1.02259622714474e-13	0.711069594176924	0.602	0.236	2.34563122582461e-09	5	SDF2L1	0.366
1.09031462598132e-13	0.691115699211243	0.617	0.235	2.50096368907596e-09	5	PSMD2	0.382
1.1025258201423e-13	0.807752970629239	0.504	0.185	2.5289737262424e-09	5	EMC6	0.319
1.12837570092386e-13	0.767137771825797	0.391	0.127	2.58826818277915e-09	5	COA3	0.264
1.15322117342848e-13	0.801974773631424	0.383	0.123	2.64525872761024e-09	5	MSH6	0.26
1.22213053560651e-13	0.78498669647159	0.857	0.466	2.8033230225742e-09	5	ANXA2	0.391
1.2546693055896e-13	0.633865464986203	0.421	0.138	2.87796045316143e-09	5	ACTR1A	0.283
1.26412482685465e-13	0.600357699841105	0.481	0.167	2.89964952783919e-09	5	YIPF3	0.314
1.27775491214e-13	0.738413377361871	0.556	0.214	2.93091421746673e-09	5	TMEM183A	0.342
1.32106111513285e-13	0.654805187539228	0.383	0.122	3.03024998589174e-09	5	SAMM50	0.261
1.36249589817637e-13	0.698687042353045	0.662	0.277	3.12529309123695e-09	5	RNF167	0.385
1.40052085122896e-13	0.638701160577321	0.624	0.247	3.21251472854899e-09	5	USP48	0.377
1.42457100406458e-13	0.692435729595988	0.707	0.293	3.26768096912333e-09	5	PPP6R1	0.414
1.55216053123061e-13	0.614226956748968	0.571	0.217	3.56034582653676e-09	5	TMEM167A	0.354
1.5614359571022e-13	0.654120816346092	0.481	0.171	3.58162179840102e-09	5	NDUFS2	0.31
1.60904672710977e-13	0.889405955552318	0.466	0.169	3.6908313826444e-09	5	CTSB	0.297
1.61891710528593e-13	0.781556233009277	0.459	0.163	3.71347205610485e-09	5	CD28	0.296
1.73018877475017e-13	0.81049747622665	0.602	0.254	3.96870701152195e-09	5	BAG3	0.348
1.7363253165009e-13	0.821786774226945	0.737	0.378	3.98278301098976e-09	5	XRCC6	0.359
1.84801012913282e-13	-0.528145284618207	0.97	0.961	4.23896563420487e-09	5	RPL39	0.00900000000000001
